nBase,VE2_A,nHetero,nF,ATSC7are,AATSC0d,GATS1dv,GATS1s,BCUTs-1h,nBondsT,C3SP3,Xc-5d,NaasC,NssssC,NaaN,IC2,PEOE_VSA3,nHRing,nARing,nFAHRing,JGI2,MAXaaCH
0,0.2094367079486099,4,0,-1.1581893860561918,0.6056191467221645,0.6714493189102565,0.9327573992443322,7.008271669087822,0,0,0.2357022603955158,5,0,0,3.5335801807963025,0.0,0,0,0,0.0823045267489712,1.7401219870664315
0,0.1469177726919215,10,0,-0.2286297520661132,0.5699173553719007,0.5003000258782428,0.5709448029155798,7.009360832633012,0,0,0.2757834230632086,7,0,3,4.857832667716091,4.9839785209472085,2,0,0,0.0680272108843537,1.9754088167092465
2,0.1185074397180392,11,2,4.421577162629757,0.8173779315647829,0.3935535197209129,0.5634799603576224,8.002964080984801,1,3,1.0011821466097406,5,2,3,5.079000586942271,19.342350610516444,3,2,1,0.1111111111111111,1.4533457734945832
1,0.1055414554355523,11,0,1.8273146666666955,0.5995061728395062,0.6668944859532274,0.7429099577917231,7.0150440312781965,0,1,1.1868867239266072,6,0,0,5.335863096137366,8.417796984328938,1,1,1,0.0816993464052287,2.126932625157594
2,0.1414325772712709,11,2,-6.408151192595217,0.7604129583481667,0.3856543546990913,0.5916134912022526,8.002964292478419,0,1,0.7573182213136276,9,1,2,5.081417388403003,13.764808616296849,3,1,0,0.0987654320987655,1.4890680690248483
2,0.1406346273281036,12,4,0.2057408888888929,0.8622222222222221,0.3966582984301213,0.6274877041450625,8.006024304533632,0,2,1.6480137025681014,5,2,1,4.908193929518776,18.455037763130488,2,1,0,0.1203703703703704,1.2084067932728648
1,0.1146505554823828,9,0,-0.7324419753086305,0.5846669714982472,0.7088316529846007,0.7482773529463403,7.014584808582447,0,0,0.7152283858467738,6,0,0,4.992214009105963,8.417796984328938,1,2,0,0.0776014109347442,2.1495796297116048
0,0.1592201697676201,5,0,-1.811949999999999,0.5775,0.6351403012462727,0.8333580513304996,7.0093640067811975,0,0,0.1178511301977579,5,0,0,3.632840024653932,0.0,0,0,0,0.0808080808080808,1.6472560246067989
0,0.1526800091249744,7,0,0.6145577801666053,0.6568126847621607,0.5064820270475954,0.5832576430439332,7.009362059876827,0,1,0.4737558758501826,4,1,0,4.160028018409692,4.794537184071822,1,1,0,0.0811965811965812,2.000792457443376
2,0.1486977727731016,10,0,-1.897172,0.6816,0.5114525198714697,0.7299541180789411,7.008271656681522,0,2,0.5812242912240136,3,1,2,5.078562939644919,9.976383253582878,4,3,1,0.0851851851851852,1.861443592933041
1,0.096029882402855,17,1,-7.256759107437992,0.5901652892561984,0.5047970635722001,0.6079303068395289,8.001930884024539,0,2,1.1778597722526971,4,0,0,5.1254303139268185,4.794537184071822,1,1,0,0.0867208672086721,1.8506583640337035
2,0.1348650992760196,10,3,-3.6450881481481456,0.7950617283950616,0.4290813477065589,0.6021681080233592,8.005283649005362,0,2,0.9249200905518568,6,1,1,5.075077818503819,23.147628396607335,2,2,1,0.0978260869565217,1.4894371322654152
0,0.1846802594752306,7,0,-1.2149247160627377,0.638182801514332,0.6206121841275709,0.812949395425462,7.014208401501925,0,0,0.2011844635310912,6,0,2,4.3845441147143935,18.385754026223356,1,0,0,0.0584795321637427,1.978297041395887
2,0.1490240934752626,5,0,0.0011641927083334,0.5724826388888891,0.6639920878307706,1.1575573008850355,4.00530939547164,0,1,0.2762929288806347,4,1,0,4.610902344426084,0.0,1,1,0,0.0780780780780781,2.1045011373586617
0,0.1411594532439962,4,0,-0.8604666992187465,0.556396484375,0.5617046347211312,0.7296572389692673,7.008271894147577,0,2,0.5321175568066727,5,0,1,4.695563383509937,4.9839785209472085,1,1,0,0.0803782505910166,2.168075918100997
0,0.1839267265557256,3,0,-1.0283521713265908,0.7697798929208803,0.5024828314844162,0.706425226884456,7.008270461561384,0,1,0.8257410459014871,2,1,0,4.473048041045146,0.0,1,3,1,0.0981912144702842,2.1660988284202567
3,0.1391083216341917,9,3,10.412506305267195,0.7781622452902731,0.4067090833850609,0.630016663345225,8.00739319800122,0,1,1.2516857216823412,6,2,1,4.71568048864853,4.992404732635669,2,1,0,0.1048218029350105,1.841417826134637
2,0.12718653979591,13,4,0.9231469135802246,0.9259259259259256,0.4552034473997511,0.6678890038689341,8.007935331778473,0,2,2.1355018014124503,5,3,1,4.8282375018429535,12.808212032003755,2,1,0,0.1131313131313131,1.399942247732426
2,0.130248021003937,11,1,-0.2743673469387708,0.6935586734693876,0.4027124023877797,0.6423104680403934,8.001921503774652,0,2,0.7147488158550096,9,1,3,5.1597716630131325,19.944340295477296,4,3,1,0.0828460038986355,1.8604360657066976
0,0.1983424576165819,2,0,-1.364999999999999,0.5625,0.4958720330237358,0.5116963675550649,7.009354663564228,0,0,0.2932176037516315,2,0,0,2.79595859334435,0.0,0,1,0,0.0666666666666667,1.8820738851095995
2,0.1116698089276692,11,2,4.840173284087406,0.7466912896275777,0.445704863989531,0.5480173189425999,8.002964814316773,1,3,0.917848813276407,5,2,2,5.1529797071092425,18.74878713724405,3,3,1,0.1011904761904762,1.5288164525069288
3,0.1564284887134656,7,1,-2.8055756143667283,0.8549149338374292,0.4028578840501126,0.6441411212136354,8.001919507674646,0,2,0.7491334135702085,6,2,0,4.571943749300114,9.382819780310488,2,2,1,0.0925925925925926,1.814731040564374
1,0.1209939794117617,8,2,-0.2870834141274183,0.6694944598337951,0.5129316091187841,0.6060464338816496,8.002967878946915,0,1,0.9340368497027536,5,2,0,4.906411105835673,8.78083009534964,1,1,0,0.0857699805068226,2.1565887340039582
1,0.1524246702239705,5,0,-0.5202794378698212,0.6775147928994081,0.5572276598701582,0.7354440449941737,3.5317232989359053,0,1,0.7815116087530433,7,1,0,4.5627231900885885,0.0,5,3,1,0.0712788259958071,2.220589805366591
1,0.1080808844751101,8,0,3.9811038866026514,0.6431946349641823,0.584958721575822,0.8074215265538639,7.0082757674534895,0,1,0.3372672270190456,6,2,1,5.061468829778022,4.9839785209472085,2,2,1,0.0689655172413793,2.206439182492643
1,0.1261828861826035,5,0,1.799754400450365,0.633514730718709,0.6570266650432243,0.8520796873098095,7.008274445867452,0,1,0.2539338936857123,4,2,0,4.616290018597581,0.0,1,1,1,0.065359477124183,2.245180093642395
0,0.1557283239729273,8,0,-2.4395941590048658,0.7312060573282856,0.6867818290613382,0.9486385751249476,7.0142142232190015,0,0,0.8195013507233563,5,0,0,4.422514534731629,13.556770721936877,1,0,0,0.0944444444444445,1.9553583392851068
0,0.1180904113184604,16,0,-1.4129238361428889,0.5859026989256703,0.5600505890373431,0.7134988765962524,7.01486980167992,0,2,1.0336512104346331,2,0,0,4.902061768245142,4.794537184071822,0,0,0,0.0870870870870871,1.7413113226956087
1,0.1141720209630977,11,3,-0.1206080000000064,0.6072888888888889,0.528327959465684,0.5805122843377051,8.004043288272003,0,0,0.8047378541243649,7,0,0,4.997906553009205,17.96578232709628,1,1,0,0.0801457194899818,2.0449686285090047
2,0.1123189263040442,13,3,-2.512489311803156,0.6943483275663206,0.4551902480079277,0.6239827494277164,8.005286925462183,0,2,0.8041292786532587,6,1,3,5.383113822321231,33.115585438501746,3,2,1,0.0849056603773585,1.4664007247490334
0,0.1883688016030159,5,0,1.0822201795841195,0.580812854442344,0.5222844503012046,0.7391929786226736,7.008280230933473,0,0,0.355498860309242,6,0,1,4.3922771730720624,4.9839785209472085,1,0,0,0.0720720720720721,2.151961923658352
3,0.1241386442576204,8,1,-3.1750314444444263,0.7030555555555557,0.4176929026116961,0.6316907691026465,8.001921385254919,1,1,1.0648934363210678,9,1,1,5.356564762130954,9.382819780310488,4,3,1,0.0881834215167548,1.9217741389423184
2,0.1198936680590454,12,4,-4.2944836734693865,0.7863390254060808,0.4485153810728197,0.6241736029353879,8.006719818778869,0,2,0.8787282381853759,6,1,1,5.191140711417996,18.75721334893252,2,2,1,0.09,1.4338208245878703
2,0.1209577283945977,9,2,0.7319907343329483,0.6697424067666281,0.4541329112792173,0.6137719752745661,8.002935959468784,1,2,0.5114856834587245,5,1,1,5.194689499293059,18.75721334893252,2,2,1,0.0881642512077295,1.5974112548039314
2,0.1426230616642636,12,5,8.718549999999997,0.8190104166666666,0.3630241229738985,0.6158524558505774,8.008558958286818,1,1,0.9988118423776506,6,2,2,5.053508854797679,18.75721334893252,3,1,0,0.0888888888888889,1.6139495171114246
2,0.1112761161561441,10,2,4.07261839229969,0.7963059313215404,0.445786860367462,0.5368544590902681,8.00296540096324,1,4,0.917848813276407,5,3,1,5.151382802147885,8.78083009534964,4,4,1,0.1001821493624772,1.5614432669302798
2,0.1024320422554967,11,4,3.6517232049947945,0.7866805411030175,0.4522287897815928,0.5832948219662646,8.006015645187349,0,4,0.6244637527631023,5,3,2,5.1313003425053605,27.529617232593694,2,3,1,0.0974658869395711,1.5802257618847275
1,0.0974115168383853,10,3,-3.4934836762688617,0.6495960981557689,0.4775804583144757,0.6010854318704971,8.007402627601405,0,0,1.057826206909347,6,1,0,5.206168702689221,0.0,2,1,0,0.0772946859903382,2.022252587559993
0,0.1388207779238834,9,0,-2.6411781801720218,0.5767315527387961,0.4457905384375973,0.6369833307151936,7.011550545433956,0,0,0.1360827634879543,2,0,0,4.857676351631606,4.794537184071822,1,0,0,0.0720720720720721,1.7597735848763638
2,0.1361209368804006,7,1,0.3561644628099138,0.6988429752066112,0.4263571805043136,0.6201280525180741,8.00192057908165,0,1,0.979495752207132,8,1,2,5.063000167991442,19.350776822204907,3,1,1,0.0929292929292929,1.992266156462585
2,0.1249832852802443,10,1,-0.1478603440470782,0.6899049343594386,0.5108027025878552,0.6786535277605897,8.001868270864216,1,2,0.5114856834587244,5,1,2,5.283208266525224,19.350776822204907,2,2,1,0.0901234567901234,1.6014585187840058
2,0.1052842232660889,12,4,1.240109141274235,0.7553093259464451,0.4569266183969272,0.6042253036790872,8.006049035398826,1,3,0.8838281224044185,5,2,2,5.398593742196962,27.529617232593694,2,2,1,0.103030303030303,1.4163178452306338
2,0.1111588743644912,10,2,5.221777777777767,0.7503149407911309,0.4922115179677101,0.567865175651922,8.002964175102397,0,3,0.970598243431028,5,2,1,5.2069731772621255,8.78083009534964,3,3,1,0.1053639846743295,1.5781113613140731
0,0.1349739292311161,3,0,-0.247549604331529,0.5622657226155768,0.69427521863236,0.9889562124440552,6.002603158560256,0,0,0.3611111111111111,1,0,0,3.719444100429123,0.0,1,0,0,0.0641975308641975,2.2015637860082298
2,0.1408253092206226,13,6,2.281817716942149,0.8445247933884297,0.4119234573032794,0.6346687651219834,8.009240198788378,0,1,0.8855728202520647,6,2,1,4.987729629951764,23.147628396607335,2,1,0,0.0977777777777778,1.045760761351866
2,0.1615969636124382,7,1,-2.4370220461747456,0.6681756450882753,0.4564992301284802,0.6283731834828672,8.001919597938269,0,1,0.595328522609484,4,1,1,4.633648159866056,9.374393568622027,2,1,0,0.0938271604938272,1.91917830786594
2,0.1126275769142274,11,3,3.853358163265306,0.7853954081632654,0.4174337269758584,0.5391242275475999,8.003974091153017,1,3,0.917848813276407,5,2,2,5.2224462166618295,23.13920218491888,3,3,1,0.1033138401559454,1.4858740656756528
2,0.1126275769142274,11,3,3.853358163265306,0.7853954081632654,0.4174337269758584,0.5391242275475999,8.003974091153017,1,3,0.917848813276407,5,2,2,5.2224462166618295,23.13920218491888,3,3,1,0.1033138401559454,1.4858740656756528
0,0.1321073377248156,11,0,-3.594231898432832,0.5800436421344972,0.4936333178495214,0.6244554928562689,7.008273774232648,0,0,0.4823078083528921,8,0,4,4.6036282813241565,4.9839785209472085,4,2,0,0.0609318996415771,2.0715092038626493
3,0.1405598147505384,11,4,-3.5694682784636536,0.7342249657064472,0.4573462593979367,0.5999205609724183,8.007927839937823,0,2,0.5118371904769444,4,2,1,5.268504863154387,9.382819780310488,3,2,1,0.0871459694989107,1.887688690403753
2,0.1434752997798673,12,5,-0.2603820247933871,0.7784090909090909,0.4297739731170685,0.6348261612898147,8.006863736425448,0,1,0.9327892578475432,5,1,1,5.1069367321753205,23.147628396607328,2,1,0,0.106280193236715,1.1532468820861677
1,0.0983597427836814,9,0,1.975059058950796,0.6387236343969716,0.6155348805606513,0.8135992925470158,7.008275317739144,0,1,0.5039338936857123,6,2,2,5.2618581792670085,9.967957041894415,3,2,1,0.0717948717948718,2.2150705947866425
4,0.1407676826952175,8,3,3.466019152723373,0.7084371662513349,0.3787135349635349,0.6325519085366869,8.00739020471628,0,1,0.6117736274887169,4,2,0,4.68056620919854,4.992404732635669,2,2,1,0.0816326530612245,2.0843563397581253
2,0.137724612014333,13,4,-2.4236079395085035,0.9210775047258974,0.3703972435358418,0.6453180598614049,8.007931638626273,0,2,2.0894730840208573,6,3,2,4.849223912390625,14.358372089569237,3,1,0,0.1282051282051282,1.3096138557867103
1,0.1086567565950237,9,0,-1.9619974245675955,0.5405883095568741,0.5940474399478461,0.6474445360573048,7.0104562844549205,0,0,0.5666353536710973,4,0,0,4.94125674523282,0.0,1,2,0,0.0692167577413479,1.9621206109938207
2,0.1226508517109099,13,4,-3.85384375,0.8609693877551019,0.4729018349543769,0.6638874020931425,8.006045595441366,0,2,2.1612852244756584,6,2,1,5.088343091584561,22.182605600625788,2,1,0,0.1150793650793651,1.1888753273475496
2,0.1381445103773375,10,4,9.265740740740744,0.7640603566529494,0.4039131516735099,0.5993666488314717,8.007932067368552,0,1,0.9431227305221896,5,2,0,4.955604919594387,14.177356964382309,2,2,1,0.0922431865828092,2.019682780566272
2,0.1362214421789772,11,3,-1.070585782272455,0.7757287328970851,0.4491197443700355,0.6112744373946041,8.005283301131197,0,2,0.8041292786532588,5,1,2,5.095237675297021,28.13160691755455,2,2,1,0.0972222222222222,1.246060151941435
1,0.1487661166496062,9,0,-0.3604007804370137,0.6329344432882414,0.6455465489294929,0.767278284877362,7.0145790136683885,0,2,0.7011844635310912,4,0,1,5.00788930291821,13.401775505276143,1,1,0,0.0883838383838384,1.9874255543874813
3,0.1478653025634252,10,2,5.216240246913578,0.7822222222222218,0.3748728961155176,0.5945584937877801,8.00296314813437,0,1,0.9499963059087422,9,1,2,4.863749485074332,14.960361774530089,4,2,1,0.0987654320987655,1.6388737717309143
2,0.1897071845539228,5,1,-1.5506104921579218,0.6922660897782584,0.5418187121305669,0.655053884484356,8.001917483157321,0,3,0.5118371904769444,3,1,0,4.565344987058984,9.382819780310488,2,3,1,0.0968253968253968,1.9490685626102289
2,0.1216647132652901,9,2,4.56610751156995,0.7888928444286223,0.4603480621748608,0.5547678643555538,8.002962670059414,0,3,0.9178488132764072,5,2,1,4.930473992176588,8.78083009534964,3,3,1,0.1089324618736384,1.5781615156350606
1,0.1394886172170173,16,0,-2.9610613105536343,0.6027249134948097,0.4729225684608122,0.7203712003747131,7.0126448667772046,0,2,0.8703789958105903,1,0,3,4.77445971602763,9.89321899237286,1,0,0,0.1087470449172577,0.0
2,0.1338600655588939,10,1,-0.1125462222222214,0.7180246913580247,0.4899637767735465,0.6538262591504929,8.001867796092371,0,2,0.5114856834587244,5,1,2,5.1471914295668535,19.350776822204907,2,2,1,0.0943152454780362,1.6144796390778535
0,0.0657742264815748,20,0,-5.046096959999977,0.6099555555555556,0.5003239711018366,0.6184705145770344,7.017054144207063,0,3,1.3709327555382709,2,1,0,5.177459670895508,9.589074368143644,1,1,0,0.0862998921251348,1.8239828229607984
1,0.103347494663652,12,3,-2.8350168242268827,0.6406024675532768,0.564454586263654,0.6671631293349061,8.007404917256341,0,0,1.0121583242510388,6,1,0,5.1578399252279805,8.417796984328938,1,1,0,0.0786324786324786,1.858105750666836
2,0.1472934479295643,6,2,-1.1251994050838283,0.7020010816657652,0.4479585476079165,0.6070060042844644,8.002932165759413,1,2,0.4769678865942999,5,1,1,4.9901045802331785,13.773234827985306,2,2,1,0.0902777777777778,1.8652540784832448
1,0.1596555065282423,7,0,-0.4483240451388884,0.6510416666666666,0.8213679469148931,0.8642850813850181,7.014208771169938,0,1,0.3591167563965419,4,0,0,4.65256901109275,8.417796984328938,1,1,0,0.0777777777777778,1.9604774853183389
0,0.1686848892685823,7,3,-1.9249340273646631,0.7257584770969661,0.3594144585009847,0.5595420668974441,8.007390177765117,0,1,0.7825976318857718,2,1,0,4.570609016654903,0.0,1,1,0,0.1015873015873016,1.56123330813807
2,0.1294097890839669,9,3,-2.3367492800000007,0.7424,0.4642968735087082,0.5835364341555271,8.00528134649742,0,2,0.8223609119434551,6,1,1,5.053660689688186,18.163649875660127,2,3,2,0.0873015873015873,2.0464355890555384
1,0.1261270177117219,9,2,0.634420653061224,0.6114285714285714,0.5134124470561298,0.5811229953652021,8.002967515304622,0,1,0.4986239077527823,5,1,0,4.873707082488814,13.57536727942146,1,2,0,0.0767676767676767,2.044644289559513
0,0.1002082802725,14,2,2.7363710420605067,0.6317344045368619,0.5719569890374261,0.6642846145313367,8.002976298233223,0,1,1.054737854124365,7,0,0,5.296956137312648,17.19862707967857,0,1,0,0.0833333333333333,1.844703001723233
2,0.1064736443058129,11,2,4.877717838246398,0.7684555303602925,0.4181512057256095,0.5384945284695936,8.00296769272674,1,3,1.054337462107544,5,2,1,5.238719209008159,13.575367279421464,3,3,1,0.1074681238615665,1.50594400877635
1,0.0857702285000373,12,2,0.6553125305558518,0.611542140503773,0.5103879282866255,0.5882161570569858,8.002974620785135,0,2,0.9004169079982658,5,1,1,5.3311159575101765,13.764808616296849,3,2,0,0.0760233918128655,1.9462276213813392
1,0.1028634564269184,11,4,-0.2941129870129955,0.7340192275257211,0.4315070996032575,0.6221013179935957,8.007939705716801,0,1,0.3717850238834702,6,3,1,5.139591897584887,9.374393568622027,2,2,1,0.0670194003527337,2.092413098686339
3,0.1236804312904759,8,0,0.4663965660770124,0.5465660770031218,0.6260962018566754,0.740413070830288,7.00827323775591,0,0,0.3309330932755814,7,0,0,4.861060221502724,0.0,2,0,0,0.0697167755991285,1.9818805453004589
1,0.1312984525617575,6,0,1.357269768133171,0.5841260404280618,0.6241915426416893,0.7594001324014145,7.008273605938481,0,1,0.2539338936857123,3,1,1,4.803476521701189,4.9839785209472085,2,2,1,0.062015503875969,2.0348980641639374
0,0.1023414825564286,14,0,-3.442846616124257,0.5575998520710057,0.5390827583466871,0.6473941392257907,7.013742226448947,0,2,0.7362560201231961,2,0,0,5.159305766459985,9.589074368143644,0,0,0,0.0805152979066022,1.828988399739144
2,0.1305291931623553,8,0,0.7905496874999942,0.559375,0.8566831579219403,0.8135413742266507,7.014215074334994,0,0,0.7886751345948129,5,0,0,3.9962694488680826,8.417796984328938,1,1,0,0.0740740740740741,2.1795140912681115
2,0.1117577148845615,11,2,1.476077777777781,0.7903970452446907,0.41995246511061,0.5970774761502761,8.002963766292735,0,3,1.0845154799430738,6,2,2,5.021229268436839,13.764808616296849,3,3,2,0.1051587301587301,1.5306685405643738
0,0.1379082139908824,5,0,5.1643769256198215,0.466115702479339,0.5726119561748748,0.6039812131645694,7.010458711871506,0,1,0.1896785312429497,2,0,0,4.1495668778545785,0.0,0,0,0,0.0617283950617284,1.972358484714011
2,0.1052842232660889,13,4,1.5411591836734686,0.7589285714285714,0.4488631530675266,0.6094360504771642,8.00604936063948,1,3,0.8838281224044185,5,2,3,5.4724462166618295,28.12318070586609,3,2,1,0.103030303030303,1.3538178452306338
2,0.1472099075324722,9,3,0.9787811224489784,0.8004535147392291,0.4160302644604724,0.5773603799867308,8.005284633008925,0,3,0.8041292786532587,3,1,0,4.898153434632012,18.163649875660127,1,3,1,0.0958333333333333,1.2848896919879065
2,0.1259631253245743,11,2,3.033586447704072,0.8542729591836736,0.5013444532458522,0.7022327234018677,8.002916331417037,0,2,2.5208313329608805,5,2,2,4.862821832957943,27.166584121572992,3,1,0,0.1247563352826511,1.7838753273475496
2,0.1488032458984707,10,3,-3.1150024691358014,0.7061728395061727,0.4713245390349156,0.6093360595317494,8.005283863034109,0,1,0.8197082345211636,4,1,1,4.877375664009604,17.686643036640078,3,1,0,0.0898345153664303,1.7988079756804782
1,0.1304919293395741,7,0,1.7326380190311408,0.6615484429065743,0.6506061051316899,0.896516137047324,7.008274941441169,0,1,0.2539338936857123,3,2,1,5.0058617379910055,4.9839785209472085,2,2,1,0.0685579196217494,2.147448087259595
2,0.1178940212052188,12,2,4.596207653061224,0.6808035714285714,0.4104729331289067,0.5895046165695949,8.002966920420807,1,1,0.7147488158550096,11,1,3,5.277864128228977,19.350776822204907,5,2,1,0.082051282051282,1.6564172860502224
1,0.1113803754042192,20,0,-2.0858271907656536,0.5969537599890717,0.5254935850561722,0.7055165753736561,7.017060316755067,0,3,1.2477273854973288,1,0,0,4.879539503610335,4.794537184071822,0,0,0,0.0916666666666667,1.7301494546236504
1,0.1207250542868302,8,0,-2.263755555555554,0.5208333333333333,0.5885521520676615,0.6428594293689639,7.009367201313943,1,0,0.3535533905932737,6,0,0,4.995906598484246,0.0,0,0,0,0.0641025641025641,1.9598767116674816
3,0.1370694076063486,9,0,0.0659444997736533,0.634676324128565,0.4960152439734565,0.7494357098897069,7.008272109190768,0,0,0.2705371431703058,8,0,1,4.763923756811039,4.992404732635669,1,0,0,0.0723514211886305,1.7849595897420991
1,0.0791012861689996,10,0,0.9186320119035056,0.6166436390689765,0.6659495817810183,0.7736160689847996,7.0145884124770745,0,2,1.1045775384038083,7,1,0,5.253961901269311,8.417796984328938,1,2,1,0.0841269841269841,2.256929328316752
0,0.1508105793783324,5,0,-4.034867972222199,0.5497222222222221,0.4644808743169399,0.5723841124297329,7.00935728610192,0,0,0.7681768175467704,4,1,0,4.1369435639687255,0.0,1,1,1,0.0994152046783626,1.7100765287217377
2,0.1118552144689077,10,2,7.019767924037447,0.7640478668054114,0.4556884555373078,0.5335798890714848,8.002965396620379,1,3,1.0011821466097404,5,2,1,5.054608608599497,8.78083009534964,4,4,2,0.0985663082437276,1.566778628117914
0,0.1643330212895197,4,0,0.1345247933884304,0.5805785123966942,0.4230676934488099,0.5802053762310305,7.009361344858736,0,0,0.2471938745990654,6,0,0,3.458542981880303,0.0,0,0,0,0.0526315789473684,1.9113591269841268
3,0.2120900381402762,6,0,0.6820140478668061,0.8095733610822057,0.4981184466885168,0.7495801082598345,7.008268618759702,0,1,0.7151251225232099,3,1,0,4.235981390822668,4.992404732635669,1,1,0,0.1302681992337165,1.8091203703703704
2,0.1451984987018509,9,1,6.543864435742253,0.8052687789248845,0.5330946923172919,0.6861393440852955,8.001921373967283,0,2,2.1355018014124503,3,2,0,4.798029652390666,17.602749216075576,2,2,0,0.1229314420803783,1.4387047666288737
0,0.1725790014620301,7,0,-1.7557425079221358,0.6075147125396105,0.6466599607638794,0.8351684005741468,7.014209387335963,0,0,0.1666666666666666,6,0,2,4.617586723649813,18.385754026223356,1,0,0,0.0555555555555555,1.976512113037532
2,0.1578449606915347,7,0,-0.2969056133997277,0.7433227704843822,0.53924180849722,1.033377657114524,4.0053721298683325,0,3,0.6271424816427345,5,2,1,4.868106670688482,4.992404732635669,4,3,1,0.0925925925925926,2.1003754094230285
2,0.1356478592969349,5,0,1.5173370870439442,0.6986498132720482,0.4946496921937831,1.001479995374032,4.005321231544402,1,0,0.9448706813789884,5,2,1,4.962903006878952,4.992404732635669,2,3,0,0.1006289308176101,2.255496267951625
2,0.1244957572743405,4,0,-0.1209368311533906,0.5306183115338882,0.7176919488136498,1.2015714170947458,4.004859681361882,0,0,0.3611111111111112,1,0,0,3.989398297800932,0.0,1,0,0,0.0601851851851852,2.2921112318384145
0,0.146884724538278,5,0,0.4229999999999996,0.6244000000000001,0.5336431742508325,0.7227003379701756,7.008280486212211,0,2,0.4915816237971963,6,0,1,4.64307418942857,4.9839785209472085,1,1,0,0.0861111111111111,2.2455798474246347
2,0.1590011596719808,8,1,0.1679431818181823,0.6714876033057852,0.4933468482867371,0.6474070610502632,8.001919287658607,0,1,0.4267766952966369,5,1,1,4.814783255532745,9.374393568622027,2,1,0,0.0944444444444445,1.5703915629357548
2,0.1376458391274916,12,3,-1.7407578449905468,0.8884688090737238,0.3961938599275138,0.6580387270670042,8.007391842595547,0,2,2.056840447802613,5,3,2,4.822156249394178,9.967957041894415,3,1,0,0.1244444444444445,1.572505367115982
0,0.1014265123997458,20,0,-0.7690676745562122,0.5728402366863906,0.5243360335305077,0.6578827728502391,7.017068966232567,0,2,1.1515023406323908,2,0,0,5.01641128007805,4.794537184071822,0,0,0,0.0833333333333333,1.7877195742421403
2,0.117894021205219,11,2,4.6739480455524784,0.6820560172360725,0.4155406776222357,0.5832887775959864,8.002966838513233,1,1,0.7147488158550096,11,1,2,5.121849224463324,19.350776822204907,4,2,1,0.082051282051282,1.6846724879775856
3,0.1628100291345445,7,0,0.9461493827160492,0.8276543209876546,0.4011893602062341,0.6421449146908927,7.009357034303267,0,1,1.208730679709958,4,2,2,4.758085318359589,14.960361774530089,2,2,0,0.1111111111111111,1.847956349206349
3,0.1612249488480933,5,0,1.3532952380952328,0.7278911564625851,0.5126705143065663,0.7102821059063549,7.008269867213192,0,2,0.8392067659901886,4,1,0,4.279105815584392,4.992404732635669,1,2,0,0.097953216374269,2.039506172839506
2,0.1214702573804475,11,0,1.2732631013168547,0.635850577801666,0.4806029181268249,0.7474121858859392,7.008274074545746,0,1,0.6293368136564823,8,1,3,5.459345739166764,14.960361774530089,5,3,1,0.0801457194899818,2.0315008805215125
2,0.1416732813699653,10,0,-1.3356530612244888,0.6823979591836735,0.5032113760183935,0.7387201486417309,7.008272064355578,0,3,0.655823250756131,4,1,2,5.0661089398374815,9.976383253582878,4,3,1,0.0884353741496598,1.903644127078696
2,0.1307177598293278,10,0,-0.4650694444444437,0.6231138545953361,0.5158067477395666,0.7717595989015172,7.008272548082393,1,2,0.4978909578906803,4,1,2,5.356558335416672,14.960361774530089,4,2,1,0.0833333333333333,1.8109471336744063
0,0.1773125449820789,4,0,0.7192000000000052,0.61,0.4740945674044266,0.562017573941544,7.009356822340831,0,0,0.3285328532178296,4,0,0,3.503701696057348,0.0,0,1,0,0.0864197530864197,1.7659338046513369
2,0.1579271435605841,8,3,9.557145679012343,0.747654320987654,0.4155980327624656,0.6213727507416078,8.007390051355518,0,1,0.8271567609706121,4,2,0,4.569413651789076,0.0,1,1,0,0.0981912144702842,1.9172102518693428
2,0.1746389385360777,8,0,1.5388617768595012,0.7246900826446283,0.462463296095995,0.8054913460101835,7.00827117497608,0,1,0.46874301861051,6,1,1,4.7544418457133455,4.9839785209472085,2,1,0,0.0833333333333333,1.937117871840094
2,0.1449086890835391,11,4,4.51283834505138,0.7485127095727421,0.427446423960754,0.6313493514155958,8.006026831047134,0,1,0.912860398536035,5,1,2,5.065572312741006,27.53804344428216,2,1,0,0.1111111111111111,1.2506787236499537
3,0.1229245055173421,6,0,-2.4236893089686733,0.6036546943919343,0.6822456575098075,0.6752440818184784,7.008272971546536,0,3,0.3484861550286384,4,1,0,4.676727536206122,0.0,2,4,0,0.053639846743295,2.298788334084392
2,0.1472316163050538,9,2,1.2507735532720403,0.6901027582477015,0.4712761337037751,0.5869582099116337,8.002961038510213,0,2,0.5463549873413689,5,1,1,4.784180092505894,18.75721334893252,3,2,1,0.095959595959596,1.5468287037037036
2,0.1747817431203389,6,1,1.2854162998215335,0.6329565734681738,0.4418619788777296,0.6425087607540044,8.001918893388591,0,1,0.4429595955473013,2,1,0,4.500980895379941,4.794537184071822,1,1,0,0.0972222222222222,1.936880747669438
1,0.109819135879881,10,0,-0.0053918367346702,0.6274245235284197,0.6712930821208714,0.7464606807156513,7.014583820532883,0,0,0.9204313488265112,4,0,0,5.280862554189789,8.417796984328938,3,2,1,0.0788530465949821,1.994508326359531
